,next_turn,move_count,last_move_player,last_move_position,line_counts_competitor_4,line_counts_competitor_5,line_counts_player_4,line_counts_player_5,next_move
0,1,19,0,85,0,1,0,1,0
0,0,20,1,48,0,0,0,1,1
0,0,21,0,53,0,0,1,1,1
0,1,22,1,17,0,1,0,1,1
0,1,23,0,76,0,1,0,1,0
0,0,24,1,95,1,0,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,0,3,0,45,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,1,5,0,65,0,0,0,0,0
0,1,6,1,74,0,0,0,0,0
0,0,7,0,76,0,0,0,0,0
0,0,8,1,34,0,0,0,0,1
0,1,9,0,24,1,0,1,0,0
0,1,10,1,69,1,0,1,0,0
0,0,11,0,90,0,0,1,0,1
0,0,12,1,14,0,0,0,1,1
0,1,1,0,36,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,55,0,0,0,0,0
0,0,4,1,54,0,0,0,0,0
0,0,5,0,56,0,0,0,0,0
0,1,6,1,34,0,0,0,0,0
0,1,7,0,51,0,0,0,0,0
0,0,8,1,52,0,0,0,0,2
0,0,9,0,53,0,0,0,0,1
0,1,10,1,23,1,0,1,0,0
0,1,11,0,63,1,0,1,0,2
0,0,12,1,12,0,0,1,0,0
0,0,13,0,41,0,0,1,0,1
0,1,14,1,67,0,1,0,1,0
0,1,15,0,1,0,1,0,1,0
0,0,16,1,7,0,0,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,0,3,0,44,0,0,0,0,0
0,1,1,0,55,0,0,0,0,0
0,1,2,1,85,0,0,0,0,0
0,0,3,0,45,0,0,0,0,0
0,0,4,1,56,0,0,0,0,0
0,1,5,0,80,0,0,0,0,0
0,1,6,1,24,0,0,0,0,0
0,0,7,0,54,0,0,0,0,0
0,0,8,1,36,0,0,0,0,0
0,1,9,0,44,0,0,0,0,0
0,1,10,1,66,0,0,0,0,0
0,0,11,0,63,0,0,0,0,0
0,0,12,1,64,0,0,0,0,0
0,1,13,0,33,0,0,0,0,0
0,1,14,1,67,0,0,0,0,0
0,0,15,0,81,0,0,0,0,0
0,0,16,1,26,0,0,0,0,0
0,1,17,0,60,0,0,0,0,1
0,1,18,1,72,0,0,0,0,1
0,1,1,0,30,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,44,0,0,0,0,0
0,0,4,1,31,0,0,0,0,0
0,0,5,0,87,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,1,7,0,63,0,0,0,0,0
0,0,8,1,42,0,0,0,0,0
0,0,9,0,57,0,0,0,0,0
0,1,10,1,55,0,0,0,0,0
0,1,11,0,65,0,0,0,0,0
0,0,12,1,53,0,0,0,0,1
0,0,13,0,56,0,0,1,0,0
0,1,14,1,35,1,0,1,0,1
0,1,15,0,64,1,0,1,0,1
0,0,16,1,20,0,1,1,0,0
0,0,17,0,70,0,1,1,0,1
0,1,18,1,58,0,1,0,1,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,0,3,0,55,0,0,0,0,0
0,0,4,1,15,0,0,0,0,0
0,1,5,0,12,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,0,7,0,63,0,0,0,0,2
0,0,8,1,72,0,0,0,0,0
0,1,9,0,52,0,0,0,0,1
0,1,10,1,36,0,0,0,0,0
0,0,11,0,18,1,0,0,0,0
0,0,12,1,35,1,0,0,0,0
0,1,13,0,86,0,0,0,0,0
0,1,14,1,71,0,0,0,0,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,37,0,0,0,0,0
0,0,4,1,99,0,0,0,0,0
0,0,5,0,35,0,0,0,0,1
0,1,6,1,65,1,0,1,0,2
0,1,7,0,25,1,0,1,0,2
0,0,8,1,75,0,0,1,0,0
0,0,9,0,33,0,0,1,0,0
0,1,10,1,97,1,0,1,0,0
0,1,11,0,60,1,0,1,0,0
0,0,12,1,53,0,0,1,0,0
0,0,13,0,44,0,0,1,0,1
0,1,14,1,22,1,0,1,0,0
0,1,15,0,88,1,0,1,0,0
0,0,16,1,31,0,0,1,0,1
0,0,17,0,66,0,0,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,66,0,0,0,0,0
0,0,4,1,56,0,0,0,0,0
0,0,5,0,46,0,0,0,0,0
0,1,6,1,28,0,0,0,0,0
0,1,7,0,45,0,0,0,0,0
0,0,8,1,65,0,0,0,0,0
0,0,9,0,64,0,0,0,0,1
0,1,10,1,37,0,1,0,1,2
0,1,11,0,19,0,1,0,1,0
0,0,12,1,74,0,0,0,1,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,0,3,0,64,0,0,0,0,0
0,0,4,1,45,0,0,0,0,0
0,1,5,0,46,0,0,0,0,0
0,1,6,1,66,0,0,0,0,2
0,0,7,0,43,0,0,0,0,1
0,0,8,1,47,0,0,1,0,1
0,1,9,0,48,0,1,0,1,0
0,1,10,1,65,0,1,0,1,2
0,0,11,0,49,0,0,0,1,2
0,0,12,1,67,0,0,0,1,0
0,1,13,0,28,0,1,0,1,1
0,1,14,1,63,0,1,0,1,1
0,0,15,0,32,1,0,0,1,0
0,0,16,1,95,1,0,0,1,2
0,1,17,0,76,0,1,0,1,1
0,1,18,1,21,0,1,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,43,0,0,0,0,0
0,0,4,1,16,0,0,0,0,0
0,0,5,0,5,0,0,0,0,0
0,1,6,1,33,0,0,0,0,0
0,1,7,0,54,0,0,0,0,0
0,0,8,1,55,0,0,0,0,0
0,0,9,0,46,0,0,0,0,1
0,1,10,1,47,1,0,1,0,2
0,1,11,0,48,1,0,1,0,0
0,0,12,1,36,0,0,1,0,0
0,0,13,0,42,0,0,1,0,0
0,1,14,1,56,1,0,1,0,0
0,1,15,0,53,1,0,1,0,1
0,0,16,1,52,1,0,1,0,0
0,0,17,0,87,1,0,1,0,0
0,1,18,1,25,1,0,1,0,1
0,1,19,0,51,1,0,1,0,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,35,0,0,0,0,0
0,0,4,1,34,0,0,0,0,0
0,0,5,0,36,0,0,0,0,0
0,1,6,1,59,0,0,0,0,0
0,1,7,0,44,0,0,0,0,0
0,0,8,1,54,0,0,0,0,2
0,0,9,0,64,0,0,0,0,0
0,1,10,1,76,0,0,0,0,1
0,1,11,0,24,0,0,0,0,1
0,0,12,1,14,0,1,0,0,0
0,0,13,0,46,0,1,0,0,2
0,1,14,1,4,0,0,0,0,0
0,1,15,0,70,0,0,0,0,0
0,0,16,1,66,0,1,0,0,1
0,0,17,0,73,0,1,1,0,1
0,1,18,1,82,0,1,0,1,2
0,1,19,0,91,0,1,0,1,2
0,0,20,1,37,0,1,0,1,0
0,0,21,0,53,0,1,0,1,0
0,1,22,1,63,0,1,0,1,0
0,1,23,0,33,0,1,0,1,0
0,0,24,1,31,0,1,0,1,2
0,0,25,0,32,0,1,0,1,0
0,1,26,1,75,0,1,0,1,0
0,1,27,0,28,0,1,0,1,0
0,0,28,1,47,0,1,0,1,1
0,0,29,0,74,0,1,0,1,1
0,1,30,1,77,0,1,0,1,0
0,1,31,0,79,0,1,0,1,0
0,0,32,1,6,0,1,0,1,1
0,1,1,0,25,0,0,0,0,0
0,1,2,1,10,0,0,0,0,0
0,0,3,0,72,0,0,0,0,0
0,0,4,1,71,0,0,0,0,0
0,1,5,0,44,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,0,7,0,45,0,0,0,0,0
0,0,8,1,55,0,0,0,0,0
0,1,9,0,62,0,0,0,0,1
0,1,10,1,63,0,0,0,0,1
0,0,11,0,36,0,1,0,0,0
0,0,12,1,15,0,1,0,0,2
0,1,13,0,81,0,0,0,0,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,0,3,0,13,0,0,0,0,0
0,0,4,1,96,0,0,0,0,0
0,1,5,0,55,0,0,0,0,0
0,1,6,1,66,0,0,0,0,0
0,0,7,0,11,0,0,0,0,0
0,0,8,1,22,0,0,0,0,0
0,1,9,0,54,0,0,0,0,0
0,1,10,1,64,0,0,0,0,0
0,0,11,0,85,0,0,0,0,0
0,0,12,1,53,0,0,0,0,1
0,1,13,0,52,1,0,1,0,0
0,1,14,1,82,1,0,1,0,0
0,0,15,0,10,0,0,1,0,1
0,0,16,1,51,0,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,65,0,0,0,0,0
0,0,4,1,42,0,0,0,0,0
0,0,5,0,56,0,0,0,0,0
0,1,6,1,83,0,0,0,0,0
0,1,7,0,54,0,0,0,0,0
0,0,8,1,66,0,0,0,0,0
0,0,9,0,94,0,0,0,0,0
0,1,10,1,40,0,0,0,0,0
0,1,11,0,67,0,0,0,0,1
0,0,12,1,64,1,0,0,0,0
0,0,13,0,75,1,0,0,0,0
0,1,14,1,44,0,0,0,0,0
0,1,15,0,23,0,0,0,0,1
0,0,16,1,68,0,1,0,0,2
0,0,17,0,63,0,1,0,0,0
0,1,18,1,35,0,0,0,0,0
0,1,19,0,30,0,0,0,0,0
0,0,20,1,90,0,1,0,0,0
0,0,21,0,53,0,1,0,0,2
0,1,22,1,69,0,0,0,0,2
0,1,23,0,62,0,0,0,0,0
0,0,24,1,80,0,1,0,0,0
0,0,25,0,43,0,1,0,0,0
0,1,26,1,70,0,0,0,0,2
0,1,27,0,33,0,0,0,0,0
0,0,28,1,24,0,1,0,0,2
0,0,29,0,15,0,1,0,0,1
0,1,30,1,25,0,1,0,1,0
0,1,31,0,74,0,1,0,1,0
0,0,32,1,52,0,1,0,1,0
0,0,33,0,91,0,1,0,1,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,65,0,0,0,0,0
0,0,4,1,66,0,0,0,0,0
0,0,5,0,64,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,1,7,0,75,0,0,0,0,0
0,0,8,1,44,0,0,0,0,0
0,0,9,0,53,0,0,0,0,1
0,1,10,1,56,1,0,1,0,0
0,1,11,0,77,1,0,1,0,2
0,0,12,1,57,0,0,1,0,1
0,0,13,0,52,0,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,40,0,0,0,0,0
0,0,4,1,87,0,0,0,0,0
0,0,5,0,65,0,0,0,0,1
0,1,6,1,35,1,0,1,0,2
0,1,7,0,75,1,0,1,0,2
0,0,8,1,25,0,0,1,0,0
0,0,9,0,24,0,0,1,0,0
0,1,10,1,57,1,0,1,0,0
0,1,11,0,51,1,0,1,0,0
0,0,12,1,10,0,0,1,0,0
0,0,13,0,6,0,0,1,0,1
0,1,14,1,46,1,0,1,0,2
0,1,15,0,68,1,0,1,0,0
0,0,16,1,3,0,0,1,0,0
0,0,17,0,48,0,0,1,0,0
0,1,18,1,39,1,0,1,0,0
0,1,19,0,88,1,0,1,0,2
0,0,20,1,47,0,0,1,0,0
0,0,21,0,44,0,0,1,0,0
0,1,22,1,84,1,0,1,0,0
0,1,23,0,11,1,0,1,0,0
0,0,24,1,64,0,0,1,0,0
0,0,25,0,56,0,0,1,0,0
0,1,26,1,53,1,0,1,0,2
0,1,27,0,58,1,0,1,0,0
0,0,28,1,41,0,0,1,0,0
0,0,29,0,14,0,0,1,0,1
0,1,30,1,66,1,0,1,0,0
0,1,31,0,31,1,0,1,0,1
0,0,32,1,61,1,0,1,0,1
0,0,33,0,13,1,0,0,1,1
0,1,34,1,77,0,1,0,1,1
0,1,35,0,71,0,1,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,28,0,0,0,0,0
0,0,4,1,98,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,63,0,0,0,0,0
0,1,7,0,29,0,0,0,0,0
0,0,8,1,95,0,0,0,0,1
0,0,9,0,36,0,0,1,0,1
0,1,10,1,27,0,1,0,1,0
0,1,11,0,51,0,1,0,1,0
0,0,12,1,50,0,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,0,3,0,44,0,0,0,0,0
0,0,4,1,50,0,0,0,0,0
0,1,5,0,78,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,0,7,0,7,0,0,0,0,0
0,0,8,1,56,0,0,0,0,0
0,1,9,0,34,0,0,0,0,0
0,1,10,1,6,0,0,0,0,2
0,0,11,0,67,0,0,0,0,0
0,0,12,1,62,0,0,0,0,1
0,1,13,0,23,1,0,1,0,0
0,1,14,1,64,1,0,1,0,0
0,0,15,0,22,0,0,1,0,1
0,0,16,1,12,0,0,0,1,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,57,0,0,0,0,0
0,1,3,0,43,0,0,0,0,0
0,0,4,1,91,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,34,0,0,0,0,2
0,1,7,0,24,0,0,0,0,0
0,0,8,1,66,0,0,0,0,0
0,0,9,0,14,0,0,0,0,1
0,1,10,1,64,1,0,1,0,2
0,1,11,0,74,1,0,1,0,0
0,0,12,1,53,0,0,1,0,0
0,0,13,0,33,0,0,1,0,0
0,1,14,1,76,1,0,1,0,0
0,1,15,0,45,1,0,1,0,0
0,0,16,1,58,0,0,1,0,0
0,0,17,0,63,0,0,1,0,0
0,1,18,1,65,1,0,1,0,0
0,1,19,0,6,1,0,1,0,0
0,0,20,1,98,0,0,1,0,0
0,0,21,0,32,0,0,1,0,1
0,1,22,1,35,1,0,1,0,0
0,1,23,0,12,1,0,1,0,0
0,0,24,1,1,0,0,1,0,1
0,0,25,0,36,0,0,0,1,1
0,1,1,0,58,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,45,0,0,0,0,0
0,0,4,1,54,0,0,0,0,0
0,0,5,0,66,0,0,0,0,0
0,1,6,1,55,0,0,0,0,0
0,1,7,0,56,0,0,0,0,0
0,0,8,1,71,0,0,0,0,0
0,0,9,0,26,0,0,0,0,1
0,1,10,1,33,1,0,1,0,0
0,1,11,0,57,1,0,1,0,0
0,0,12,1,35,0,0,1,0,0
0,0,13,0,20,0,0,1,0,1
0,1,14,1,77,0,1,0,1,0
0,1,15,0,92,0,1,0,1,0
0,0,16,1,11,0,0,0,1,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,0,3,0,55,0,0,0,0,0
0,0,4,1,65,0,0,0,0,0
0,1,5,0,36,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,0,7,0,56,0,0,0,0,2
0,0,8,1,53,0,0,0,0,0
0,1,9,0,35,0,0,0,0,0
0,1,10,1,34,0,0,0,0,0
0,0,11,0,38,0,0,0,0,1
0,0,12,1,62,0,0,1,0,0
0,1,13,0,77,1,0,1,0,0
0,1,14,1,59,1,0,1,0,1
0,0,15,0,67,1,0,1,0,1
0,0,16,1,26,1,0,0,1,1
0,1,1,0,41,0,0,0,0,0
0,1,2,1,30,0,0,0,0,0
0,1,3,0,55,0,0,0,0,0
0,0,4,1,63,0,0,0,0,0
0,0,5,0,85,0,0,0,0,0
0,1,6,1,66,0,0,0,0,0
0,1,7,0,45,0,0,0,0,0
0,0,8,1,35,0,0,0,0,0
0,0,9,0,87,0,0,0,0,0
0,1,10,1,22,0,0,0,0,1
0,1,11,0,25,0,0,0,0,1
0,0,12,1,15,0,1,0,0,0
0,0,13,0,50,0,1,0,0,2
0,1,14,1,5,0,0,0,0,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,0,3,0,44,0,0,0,0,0
0,0,4,1,34,0,0,0,0,0
0,1,5,0,33,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,0,7,0,15,0,0,0,0,0
0,0,8,1,56,0,0,0,0,1
0,1,9,0,67,1,0,1,0,0
0,1,10,1,92,1,0,1,0,2
0,0,11,0,78,0,0,1,0,1
0,0,12,1,23,0,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,63,0,0,0,0,0
0,0,4,1,97,0,0,0,0,0
0,0,5,0,44,0,0,0,0,0
0,1,6,1,41,0,0,0,0,0
0,1,7,0,52,0,0,0,0,0
0,0,8,1,51,0,0,0,0,0
0,0,9,0,65,0,0,0,0,1
0,1,10,1,75,1,0,1,0,0
0,1,11,0,43,1,0,1,0,2
0,0,12,1,85,0,0,1,0,1
0,0,13,0,35,0,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,80,0,0,0,0,0
0,0,4,1,99,0,0,0,0,0
0,0,5,0,55,0,0,0,0,0
0,1,6,1,65,0,0,0,0,2
0,1,7,0,35,0,0,0,0,2
0,0,8,1,75,0,0,0,0,0
0,0,9,0,66,0,0,0,0,1
0,1,10,1,33,1,0,1,0,0
0,1,11,0,19,1,0,1,0,0
0,0,12,1,64,0,0,1,0,1
0,0,13,0,77,0,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,79,0,0,0,0,0
0,1,3,0,55,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,0,5,0,33,0,0,0,0,0
0,1,6,1,34,0,0,0,0,0
0,1,7,0,88,0,0,0,0,0
0,0,8,1,97,0,0,0,0,0
0,0,9,0,15,0,0,0,0,0
0,1,10,1,73,0,0,0,0,0
0,1,11,0,54,0,0,0,0,0
0,0,12,1,56,0,0,0,0,0
0,0,13,0,21,0,0,0,0,2
0,1,14,1,53,0,0,0,0,0
0,1,15,0,35,0,0,0,0,1
0,0,16,1,57,1,0,0,0,2
0,0,17,0,58,1,0,0,0,0
0,1,18,1,41,0,0,0,0,0
0,1,19,0,25,0,0,0,0,0
0,0,20,1,85,1,0,0,0,0
0,0,21,0,63,1,0,0,0,1
0,1,22,1,43,0,1,0,1,0
0,1,23,0,7,0,1,0,1,0
0,0,24,1,98,1,0,0,1,0
0,0,25,0,29,1,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,2,0,0,0,0,0
0,1,3,0,44,0,0,0,0,0
0,0,4,1,54,0,0,0,0,0
0,0,5,0,55,0,0,0,0,0
0,1,6,1,22,0,0,0,0,0
0,1,7,0,64,0,0,0,0,0
0,0,8,1,11,0,0,0,0,0
0,0,9,0,76,0,0,0,0,2
0,1,10,1,34,0,0,0,0,0
0,1,11,0,35,0,0,0,0,1
0,0,12,1,74,1,0,0,0,0
0,0,13,0,65,1,0,0,0,0
0,1,14,1,12,0,0,0,0,1
0,1,15,0,84,0,0,0,0,1
0,1,1,0,30,0,0,0,0,0
0,1,2,1,10,0,0,0,0,0
0,1,3,0,54,0,0,0,0,0
0,0,4,1,81,0,0,0,0,0
0,0,5,0,44,0,0,0,0,0
0,1,6,1,45,0,0,0,0,0
0,1,7,0,55,0,0,0,0,0
0,0,8,1,43,0,0,0,0,0
0,0,9,0,8,0,0,0,0,0
0,1,10,1,57,0,0,0,0,0
0,1,11,0,16,0,0,0,0,0
0,0,12,1,11,0,0,0,0,0
0,0,13,0,53,0,0,0,0,0
0,1,14,1,22,0,0,0,0,0
0,1,15,0,56,0,0,0,0,0
0,0,16,1,18,0,0,0,0,0
0,0,17,0,96,0,0,0,0,0
0,1,18,1,46,0,0,0,0,2
0,1,19,0,47,0,0,0,0,0
0,0,20,1,35,0,0,0,0,0
0,0,21,0,75,0,0,0,0,0
0,1,22,1,65,0,0,0,0,0
0,1,23,0,15,0,0,0,0,0
0,0,24,1,14,0,0,0,0,0
0,0,25,0,64,0,0,0,0,0
0,1,26,1,48,0,0,0,0,1
0,1,27,0,17,0,0,0,0,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,65,0,0,0,0,0
0,0,4,1,63,0,0,0,0,0
0,0,5,0,64,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,1,7,0,90,0,0,0,0,0
0,0,8,1,53,0,0,0,0,0
0,0,9,0,44,0,0,0,0,1
0,1,10,1,74,1,0,1,0,0
0,1,11,0,43,1,0,1,0,1
0,0,12,1,73,1,0,1,0,1
0,0,13,0,84,1,0,0,1,0
0,1,14,1,70,0,1,0,1,0
0,1,15,0,46,0,1,0,1,0
0,0,16,1,66,1,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,99,0,0,0,0,0
0,0,3,0,29,0,0,0,0,0
0,0,4,1,57,0,0,0,0,0
0,1,5,0,44,0,0,0,0,0
0,1,6,1,37,0,0,0,0,0
0,0,7,0,63,0,0,0,0,0
0,0,8,1,46,0,0,0,0,0
0,1,9,0,72,0,0,0,0,2
0,1,10,1,43,0,0,0,0,0
0,0,11,0,76,0,0,0,0,0
0,0,12,1,53,0,0,0,0,0
0,1,13,0,35,0,0,0,0,0
0,1,14,1,54,0,0,0,0,1
0,0,15,0,65,1,0,0,0,2
0,0,16,1,87,1,0,0,0,0
0,1,17,0,21,0,0,0,0,0
0,1,18,1,66,0,0,0,0,0
0,0,19,0,67,1,0,0,0,0
0,0,20,1,73,1,0,0,0,2
0,1,21,0,64,0,0,0,0,0
0,1,22,1,52,0,0,0,0,0
0,0,23,0,30,1,0,0,0,1
0,0,24,1,68,1,0,1,0,1
0,1,25,0,26,1,0,1,0,2
0,1,26,1,55,1,0,1,0,0
0,0,27,0,85,1,0,1,0,0
0,0,28,1,71,1,0,1,0,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,53,0,0,0,0,0
0,0,4,1,63,0,0,0,0,0
0,0,5,0,56,0,0,0,0,1
0,1,6,1,57,1,0,1,0,2
0,1,7,0,58,1,0,1,0,0
0,0,8,1,43,0,0,1,0,2
0,0,9,0,33,0,0,1,0,2
0,1,10,1,73,1,0,1,0,0
0,1,11,0,42,1,0,1,0,0
0,0,12,1,64,0,0,1,0,2
0,0,13,0,75,0,0,1,0,0
0,1,14,1,44,1,0,1,0,2
0,1,15,0,66,1,0,1,0,1
0,0,16,1,65,1,0,1,0,2
0,0,17,0,62,1,0,1,0,2
0,1,18,1,67,1,0,1,0,0
0,1,19,0,87,1,0,1,0,0
0,0,20,1,3,1,0,1,0,0
0,0,21,0,34,1,0,1,0,1
0,1,22,1,45,1,0,1,0,2
0,1,23,0,78,1,0,1,0,0
0,0,24,1,18,1,0,1,0,0
0,0,25,0,74,1,0,1,0,2
0,1,26,1,31,1,0,1,0,0
0,1,27,0,68,1,0,1,0,0
0,0,28,1,92,1,0,1,0,2
0,0,29,0,88,1,0,1,0,1
0,1,30,1,32,1,0,1,0,2
0,1,31,0,72,1,0,1,0,0
0,0,32,1,69,1,0,1,0,0
0,0,33,0,79,1,0,1,0,1
0,1,34,1,35,0,1,0,1,0
0,1,35,0,38,0,1,0,1,0
0,0,36,1,86,1,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,0,3,0,54,0,0,0,0,0
0,0,4,1,78,0,0,0,0,0
0,1,5,0,55,0,0,0,0,0
0,1,6,1,64,0,0,0,0,0
0,0,7,0,80,0,0,0,0,0
0,0,8,1,67,0,0,0,0,2
0,1,9,0,34,0,0,0,0,1
0,1,10,1,74,0,0,0,0,2
0,0,11,0,56,1,0,0,0,0
0,0,12,1,35,1,0,0,0,0
0,1,13,0,38,0,0,0,0,1
0,1,14,1,84,0,0,0,0,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,13,0,0,0,0,0
0,0,4,1,47,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,83,0,0,0,0,0
0,1,7,0,24,0,0,0,0,0
0,0,8,1,81,0,0,0,0,0
0,0,9,0,43,0,0,0,0,1
0,1,10,1,42,1,0,1,0,2
0,1,11,0,41,1,0,1,0,0
0,0,12,1,57,0,0,1,0,0
0,0,13,0,51,0,0,1,0,0
0,1,14,1,73,1,0,1,0,0
0,1,15,0,75,1,0,1,0,0
0,0,16,1,97,0,0,1,0,0
0,0,17,0,53,0,0,1,0,0
0,1,18,1,11,1,0,1,0,0
0,1,19,0,12,1,0,1,0,0
0,0,20,1,87,0,0,1,0,1
0,0,21,0,63,0,0,1,1,0
0,1,22,1,39,1,1,1,1,0
0,1,23,0,77,1,1,1,1,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,36,0,0,0,0,0
0,1,3,0,17,0,0,0,0,0
0,0,4,1,94,0,0,0,0,0
0,0,5,0,45,0,0,0,0,0
0,1,6,1,39,0,0,0,0,0
0,1,7,0,65,0,0,0,0,0
0,0,8,1,56,0,0,0,0,0
0,0,9,0,49,0,0,0,0,0
0,1,10,1,54,0,0,0,0,2
0,1,11,0,63,0,0,0,0,0
0,0,12,1,64,0,0,0,0,2
0,0,13,0,66,0,0,0,0,0
0,1,14,1,75,0,0,0,0,1
0,1,15,0,62,0,0,0,0,1
0,0,16,1,61,0,1,0,0,2
0,0,17,0,60,0,1,0,0,0
0,1,18,1,47,0,0,0,0,0
0,1,19,0,18,0,0,0,0,0
0,0,20,1,44,0,1,0,0,0
0,0,21,0,35,0,1,0,0,0
0,1,22,1,15,0,0,0,0,0
0,1,23,0,53,0,0,0,0,0
0,0,24,1,11,0,1,0,0,1
0,0,25,0,25,0,1,0,1,0
0,1,26,1,13,0,1,0,1,0
0,1,27,0,48,0,1,0,1,0
0,0,28,1,37,0,1,0,1,1
0,0,29,0,58,0,1,0,1,1
0,1,30,1,14,0,1,0,1,0
0,1,31,0,28,0,1,0,1,1
0,0,32,1,38,1,1,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,80,0,0,0,0,0
0,0,3,0,44,0,0,0,0,0
0,0,4,1,47,0,0,0,0,0
0,1,5,0,55,0,0,0,0,0
0,1,6,1,70,0,0,0,0,0
0,0,7,0,56,0,0,0,0,0
0,0,8,1,45,0,0,0,0,0
0,1,9,0,84,0,0,0,0,0
0,1,10,1,78,0,0,0,0,0
0,0,11,0,36,0,0,0,0,0
0,0,12,1,75,0,0,0,0,1
0,1,13,0,65,1,0,1,0,2
0,1,14,1,35,1,0,1,0,2
0,0,15,0,85,0,0,1,0,0
0,0,16,1,53,0,0,1,0,1
0,1,17,0,52,1,0,1,0,2
0,1,18,1,51,1,0,1,0,0
0,0,19,0,4,0,0,1,0,0
0,0,20,1,34,0,0,1,0,0
0,1,21,0,46,1,0,1,0,0
0,1,22,1,99,1,0,1,0,0
0,0,23,0,25,0,0,1,0,1
0,0,24,1,48,0,0,1,0,0
0,1,25,0,24,1,0,1,0,0
0,1,26,1,18,1,0,1,0,0
0,0,27,0,42,0,0,1,0,0
0,0,28,1,15,0,0,1,0,0
0,1,29,0,94,1,0,1,0,0
0,1,30,1,57,1,0,1,0,0
0,0,31,0,17,0,0,1,0,0
0,0,32,1,90,0,0,1,0,0
0,1,33,0,81,1,0,1,0,0
0,1,34,1,19,1,0,1,0,0
0,0,35,0,43,0,0,1,0,0
0,0,36,1,64,0,0,1,0,1
0,1,37,0,37,1,0,1,0,0
0,1,38,1,95,1,0,1,0,0
0,0,39,0,62,0,0,1,0,1
0,0,40,1,73,0,0,0,1,1
0,1,1,0,36,0,0,0,0,0
0,1,2,1,43,0,0,0,0,0
0,1,3,0,44,0,0,0,0,0
0,0,4,1,54,0,0,0,0,0
0,0,5,0,34,0,0,0,0,0
0,1,6,1,3,0,0,0,0,0
0,1,7,0,33,0,0,0,0,0
0,0,8,1,52,0,0,0,0,0
